ID Lead,Nome do Lead,Razão Social,CNPJ,Contato Principal,E-mail,Telefone,Cidade,Estado,CEP,Bairro,Complemento,Origem,Funil,Etapa do Funil,Status,Responsável,Data de Criação,Hora de Criação,Dias no Funil,Data de Perda,Motivo de Perda,ID Oportunidade,Status da Oportunidade,Data da Oportunidade,ID Cliente,Nome do Cliente,Razão Social Cliente,Data do Pedido,Valor do Pedido,TAGS,Código Externo,ID Lista,Atividade,Faturamento,Segmento,Nome Completo,Indique Ganhe
1158,Novo Seculo Importacao Exportacao E Comercio Ltda,Novo Século Importação,09595599000128,Novo Seculo Importacao Exportacao E Comercio Ltda,null,(21) 2224-6138,RIO DE JANEIRO,RJ,21044262,RAMOS,SUPL PELO NR 188,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,14:49:08,473,,,,,,,,,,,DLicençaMaternidade,,193,,,,,
1161,Plast Leo Limitada,Plast-leo,53785291000137,Plast Leo Limitada,plast-leo@plast-leo.com.br,(11) 2081-9300,SAO PAULO,SP,03021000,BELENZINHO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:13:19,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,194,,,,,
1168,Embalando Nordeste Industria E Comercio De Fitas Adesivas Ltda,Embalando Fitas Adesivas,47016528000112,Embalando Nordeste Industria E Comercio De Fitas Adesivas Ltda,embalandonordeste@gmail.com,(75) 8345-1830,ANTONIO CARDOSO,BA,44180000,FAZENDA POMBINHO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:22:47,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,195,,,,,
1171,B&g Import Export Ltda,B&g Import Export,29668187000188,B&g Import Export Ltda,adm@grupobeg.com.br,(11) 2305-6564,ITAJAI,SC,88301320,CENTRO,SALA 104,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:29:26,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,196,,,,,
1174,Du Rio Industria E Comercio De Brinquedos Ltda,ESTALOS PANDA,15782727000145,Du Rio Industria E Comercio De Brinquedos Ltda,null,(24) 2463-1009,ENGENHEIRO PAULO DE FRONTIN,RJ,26650000,PALMAS/BARAO DO AMPARO,: ATUAL AVENIDA; : ANTONIO MAURICIO;,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:35:18,473,,,,,,,,,,,DLicençaMaternidade,,197,,,,,
1176,Amazonia Aromatizantes Comercial Ltda,Amazonia Aromas,32215292000176,Amazonia Aromatizantes Comercial Ltda,contato@amazoniaaromas.com.br,(13) 3329-5983,SAO PAULO,SP,08111450,JARDIM MELIUNAS,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:44:01,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,198,,,,,
1179,A Regional Laminados Plasticos Ltda,A Regional Plasticos,11825665000150,A Regional Laminados Plasticos Ltda,contabil.mada@terra.com.br,(54) 3343-2492,SANANDUVA,RS,99840000,CENTRO,SALA: 03;,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:46:01,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,199,,,,,
1182,Adub Industria E Comercio De Artigos Graficos Ltda,Tema Festas,24583913000146,Adub Industria E Comercio De Artigos Graficos Ltda,mario@temafestas.com.br,(21) 6461-8814,RIO DE JANEIRO,RJ,21041070,BONSUCESSO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:49:18,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,200,,,,,
1185,A. M. Soares Produtos De Limpeza Ltda,QUIM AROMA,06114663000113,A. M. Soares Produtos De Limpeza Ltda,financeiro@quimaroma.com.br,(16) 3026-7949,FRANCA,SP,14412248,RESIDENCIAL ANA DOROTHEA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,15:51:45,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,201,,,,,
1188,Duster Industria E Comercio De Espanadores Ltda,Duster Espanadores,62926423000194,Duster Industria E Comercio De Espanadores Ltda,null,,SAO PAULO,SP,03139040,VILA PRUDENTE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,16:21:45,473,,,,,,,,,,,DLicençaMaternidade,,202,,,,,
1193,Mandiervas Comercio De Ervas E Condimentos Ltda,Mandiervas,82540600000107,Mandiervas Comercio De Ervas E Condimentos Ltda,mandiervas@hotmail.com,(41) 9822-2053,MANDIRITUBA,PR,83800000,QUEIMADOS,GALPAO01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,16:24:50,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,203,,,,,
1197,Deterlimp Industrial Limpeza E Cosmetico Ltda,DESOFLOR,01300954000182,Deterlimp Industrial Limpeza E Cosmetico Ltda,null,(41) 3643-1920,ARAUCARIA,PR,83705340,CAPELA VELHA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,16:26:42,473,,,,,,,,,,,DLicençaMaternidade,,204,,,,,
1200,Somil Plasticos Ltda,Somil Embalagens,04135017000107,Somil Plasticos Ltda,null,,CAMPINAS,SP,13041302,VILA SAO PAULO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,23/12/2024,16:31:40,473,,,,,,,,,,,DLicençaMaternidade,,205,,,,,
1202,Goyama Industria E Comercio E Injecao Plastica Ltda.,Goyama,09005982000189,Goyama Industria E Comercio E Injecao Plastica Ltda.,goyama@goyama.com.br,(11) 5521-6922,SANTANA DE PARNAIBA,SP,06533201,PARQUE JAGUARI,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,24/12/2024,08:59:56,508,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,206,,,,,
1204,Koruja Azul Importacao E Exportacao Ltda,Koruja Azul,01717279000191,Koruja Azul Importacao E Exportacao Ltda,patriciaschirley@hotmail.com,(49) 3622-0960,SAO MIGUEL DO OESTE,SC,89900000,SAO SEBASTIAO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,24/12/2024,09:00:36,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,207,,,,,
1206,Lumni Presentes Ltda,Lumni Presentes,24518590000107,Lumni Presentes Ltda,null,(47) 3278-8870,JOINVILLE,SC,89217008,GLORIA,GALPAOLADO A,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,24/12/2024,09:04:52,473,,,,,,,,,,,DLicençaMaternidade,,208,,,,,
1209,Up Box Embalagens Especiais Ltda,Up Box,16644744000189,Up Box Embalagens Especiais Ltda,luther@upboxembalagens.com.br,(47) 3390-2600,ITAJAI,SC,88316000,ITAIPAVA,GALPAOA1 FRENTE BLOCO 1,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,24/12/2024,09:06:36,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,209,,,,,
1211,Lider Plus Comercio De Condutores Eletricos Ltda,Lider Plus,10656553000150,Lider Plus Comercio De Condutores Eletricos Ltda,contato@liderplug.com.br,(15) 3342-8073,SOROCABA,SP,18060620,VILA BARAO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,24/12/2024,09:08:44,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,210,,,,,
1214,Plastserv Industria De Plasticos Ltda,Plastserv Industria E Comercio,08182900000109,Plastserv Industria De Plasticos Ltda,andre@plastserv.com.br,(47) 3419-0889,JOINVILLE,SC,89226250,AVENTUREIRO,GALPAO01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,24/12/2024,09:38:51,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,212,,,,,
1217,"Startools Ferramentas, Comercio, Importacao E Exportacao Ltda",Startools Ferramentas,35754976000134,"Startools Ferramentas, Comercio, Importacao E Exportacao Ltda",ahmed.sleiman@startoolsferramentas.com.br,(11) 3080-2424,SAO PAULO,SP,01026000,CENTRO,ANDAR 5 ANEXO 312 SALA 507/508/509/510,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,14:36:17,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,213,,,,,
1220,Keio Pet Ltda,Keio Pet,11221551000100,Keio Pet Ltda,contatosmegaz@gmail.com,(47) 3326-7701,BLUMENAU,SC,89023201,VALPARAISO,SALA 2 ANDAR SUPERIOR,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,14:39:11,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,214,,,,,
1223,Velas Max Ltda,Velas Max,05054560000142,Velas Max Ltda,leandro-cb@uol.com.br,(49) 3655-1759,CAMPO ERE,SC,89980000,PRIMAVERA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,14:42:10,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,215,,,,,
1225,Campo E Flor Industria E Comercio De Perfumaria Ltda,Campo Flor,80851249000140,Campo E Flor Industria E Comercio De Perfumaria Ltda,null,,PINHAIS,PR,83321030,VARGEM GRANDE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,14:50:08,473,,,,,,,,,,,DLicençaMaternidade,,216,,,,,
1228,Matrix Termoplasticos Ltda,Matrix Brinquedos,58783333000114,Matrix Termoplasticos Ltda,toti@tpa.com.br,(47) 3399-2162,TIMBO,SC,89120000,INDUSTRIAL,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,14:54:31,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,217,,,,,
1230,Nilluc Utilidades Domesticas Ltda,Nilluc UD,51083064000134,Nilluc Utilidades Domesticas Ltda,siqueiranilson491@gmail.com,(11) 8410-9497,BRAGANCA PAULISTA,SP,12926671,BAIRRO DO UBERABA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,14:56:12,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,218,,,,,
1232,Ip Calado Forminhas,Forminhas Pereira,13985922000147,Ip Calado Forminhas,forminhaspereira@gmail.com,(11) 4647-5368,SAO PAULO,SP,03816170,JARDIM VERONIA,FRENTE,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,15:01:24,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,219,,,,,
1233,Vlt Bazar Ltda,MEGA ATACADO,15336689000105,Vlt Bazar Ltda,vltbazar@yahoo.com.br,(54) 3315-8114,PASSO FUNDO,RS,99064000,SAO CRISTOVAO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,16:46:50,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,220,,,,,
1235,Ursa Utilidades Domesticas Ltda,Ursa Utilidades Domesticas,05577587000110,Ursa Utilidades Domesticas Ltda,alinemtz@yahoo.com.br,(47) 9604-2038,INDAIAL,SC,89082410,RIO MORTO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,16:54:40,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,221,,,,,
1239,Extang - Industria E Comercio Ltda,Extintores Extang,07040806000152,Extang - Industria E Comercio Ltda,,,NOVA ESPERANCA DO SUDOESTE,PR,85635000,CENTRO INDUSTRIAL,,Base de empresas Leads2b,Fluxo Padrão,Atividades,Em andamento,Paulo Souza,26/12/2024,16:57:07,473,,,,,,,,,,,DLicençaMaternidade,,222,,,,,
1242,Kian Importacao Ltda,Kian Importacao,02890979000146,Kian Importacao Ltda,contabilidade@kian.com.br,(21) 2702-4500,SAO GONCALO,RJ,24474005,ITAUNA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,26/12/2024,17:01:05,439,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,223,,,,,
1245,Ccl Industries Do Brasil S/a,Adelbras,07593518000710,Ccl Industries Do Brasil S/a,deptocontabilidade@cclindsa.com,(19) 3876-9300,VINHEDO,SP,13288166,DISTRITO INDUSTRIAL BENEDITO STORANI,,Base de empresas Leads2b,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,26/12/2024,17:04:41,508,18/02/2025,"Erro na construção da lista (ICP, Persona, Contatos)",,,,,,,,,TAG1SEM;DLicençaMaternidade,,224,,,,,
1246,Dute Importadora E Exportadora Ltda,Dute,43609706000168,Dute Importadora E Exportadora Ltda,comercialsp@dutebrasil.com.br,(11) 3451-3709,GUARAMIRIM,SC,89270000,GUAMIRANGA,GALPAO5,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,10:04:21,474,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,225,,,,,
1249,Toquinho Jr Industria De Artefatos De Mdf Ltda,Toquinho Jr,24244587000142,Toquinho Jr Industria De Artefatos De Mdf Ltda,raquieladm@toquinhojr.com.br,(55) 2032-0309,TRES PASSOS,RS,98620000,PADRE GONZALES,APT 1,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,10:06:52,474,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,226,,,,,
1251,Perovinha Industria E Comercio De Vassouras Ltda,Vassouras Perovinha,01171022000187,Perovinha Industria E Comercio De Vassouras Ltda,atendimento@perovinha.com.br,(41) 3382-3124,SAO JOSE DOS PINHAIS,PR,83060626,GUATUPE,BRCAO BARRACAO,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,10:12:18,473,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,227,,,,,
1254,Solar Do Campo Comercio Ltda,Solar Do Campo Comercio Ltda,52654508000107,Grasiela,grasielamoraesdasilva@gmail.com,(51) 8434-7005,NOVO HAMBURGO,RS,93510032,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,10:24:39,473,,,,,,,,,,,FimEmailOutbound;TAG1SEM;DLicençaMaternidade,,228,,,,,
1256,Biuthier Tavares Da Fonseca,Tavares Pet,06277981000103,Biuthier Tavares Da Fonseca,fernando@zaninicontabilidade.com.br,(51) 3106-2600,GRAVATAI,RS,94090720,VERA CRUZ,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,10:24:39,474,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,228,,,,,
1258,Madefer Inox Ltda,MADEFER INOX,04752653000188,Daiane,daiane@madeferinox.com.br,(48) 3532-4680,PRAIA GRANDE,SC,88990000,INDUSTRIAL,SALA 01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,14:57:32,473,,,,,,,,,,,FimEmailOutbound;TAG1SEM;DLicençaMaternidade,,229,,,,,
1261,Da Onda Industria E Comercio Ltda,Da Onda,28802327000104,Da Onda Industria E Comercio Ltda,vendas@daondakids.com.br,(51) 3133-2070,ESTANCIA VELHA,RS,93608380,RINCAO DOS ILHEUS,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,15:15:19,473,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,230,,,,,
1263,Policamp - Industria E Comercio De Artefatos Plasticos Ltda.,Policamp - Industria E Comercio De Artefatos Plasticos Ltda.,44282069000120,Policamp - Industria E Comercio De Artefatos Plasticos Ltda.,policamp@terra.com.br,(11) 4666-7587,ITAPECERICA DA SERRA,SP,06874260,ITAQUACIARA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,15:20:23,473,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,231,,,,,
1266,Matoys Industria E Comercio De Brinquedos Ltda,Matoys Brinquedos,18536442000112,Matoys Industria E Comercio De Brinquedos Ltda,conpell1@bol.com.br,(11) 4486-5274,MAIRIPORA,SP,07600000,RECANTO OURO VERDE,LOTE 35 QUADRAB,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,15:39:30,474,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;DLicençaMaternidade,,232,,,,,
1269,L.c.embalagens E Papel Ltda,L.c. Embalagens E Papel,01984878000171,L.c.embalagens E Papel Ltda,adm@lcembalagens.com.br,(14) 8124-1761,BAURU,SP,17030570,PARQUE PAULISTANO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,15:49:03,473,,,,,,,,,,,TAG1SEM;TAG2SEM;DLicençaMaternidade,,233,,,,,
1272,Jjsaf Industria E Comercio De Plastico Ltda,DEXA,50387464000170,Jjsaf Industria E Comercio De Plastico Ltda,null,(41) 9665-5779,PINHAIS,PR,83322010,WEISSOPOLIS,GALPAO2,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/12/2024,15:51:11,473,,,,,,,,,,,DLicençaMaternidade,,234,,,,,
1278,Casa Cortilla Decoracoes Ltda,Casa Cortilla Home Decor,38215089000186,Casa Cortilla Decoracoes Ltda,ac@casacortilla.com.br,(35) 9726-7894,BORDA DA MATA,MG,37564000,SAO BENEDITO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,05/01/2025,01:13:10,473,,,,,,,,,,,FimEmailOutbound;TAG1SEM;TAG2SEM,,,,,,,
1280,Tecelagem Jolitex Ltda,Jolitex,43237254000130,Tecelagem Jolitex Ltda,,,AMERICANA,SP,13466060,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:00:13,473,,,,,,,,,,,,,,,,,,
1285,Panosul,Hiper Textil Cama Mesa E Banho Ltda,06555530000263,Panosul,vendas2@panosul.com.br,(47) 3255-5100,BRUSQUE,SC,88355201,BATEAS,KM 3,Base de empresas Leads2b,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,06/01/2025,08:01:06,533,27/01/2025,Fora do segmento atendido,,,,,,,,,TAG1SEM;TAG2SEM,,,,,,,
1291,"Promex Mais Comercio, Importacao E Exportacao Ltda","Promex Mais Comercio, Importacao E Exportacao Ltda",40335413000656,Nathalia,nathalia.fonseca@promexmais.com.br,(27) 3149-5300,VILA VELHA,ES,29103300,DARLY SANTOS,GALPAO03. AREA 03,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:01:22,473,,,,,,,,,,,FimEmailOutbound;TAG1SEM,,,,,,,
1292,Sua Mesa Suas Vontades Confeccoes Ltda,Sua Mesa Suas Vontades,27504897000147,Sua Mesa Suas Vontades Confeccoes Ltda,beatrizmpereira@outlook.com,(11) 4593-2510,ITUPEVA,SP,13295031,RESIDENCIAL JARDIM PEROLLA,,Base de empresas Leads2b,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,06/01/2025,08:02:15,508,18/02/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,TAG1SEM,,,,,,,
1295,Maxximus Comercio Importacao E Exportacao De Produtos De Utilidades Ltda,Maxximus Comercio Importacao E Exportacao De Produtos De Utilidades Ltda,17980650000224,Maxximus Comercio Importacao E Exportacao De Produtos De Utilidades Ltda,administrativo@maxximusimportadora.com.br,(11) 2694-0264,NAVEGANTES,SC,88374200,ESCALVADOS,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:07:35,474,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,,,,,,
1296,Ceramica Artistica Dois A Ltda,Ceramica Artistica Dois A Ltda,53348041000130,Ceramica Artistica Dois A Ltda,contato@2aceramica.com.br,(19) 3581-3281,PORTO FERREIRA,SP,13660484,JARDIM SANTA MARTA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:12:34,473,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,,,,,,
1299,3ud Industria E Comercio De Artefatos De Material Plastico Ltda,3 Ud Plastic Industria E Comercio De Plasticos,36474063000127,3ud Industria E Comercio De Artefatos De Material Plastico Ltda,claudiogouvea@uol.com.br,(19) 3893-1255,PEDREIRA,SP,13920000,JARDIM SANTA CLARA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:14:02,474,,,,,,,,,,,FimEmailOutbound,,,,,,,
1301,Trevisan,5l Servicos De Reparacao De Artigos De Madeira Ltda,62928403000152,Trevisan,loja@5ltrevisan.com.br,(19) 8318-9150,PORTO FERREIRA,SP,13660126,VILA DANIEL,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:18:03,474,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,,,,,,
1303,Indiachina Comercio De Roupas Calcados E Artesanatos Ltda,Indiachina Comercio De Roupas Calcados E Artesanatos Ltda,74213083000133,Indiachina Comercio De Roupas Calcados E Artesanatos Ltda,gerisvaldo@almeidaecostaac.com.br,(11) 5031-9905,SAO PAULO,SP,04201050,IPIRANGA,,Base de empresas Leads2b,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,06/01/2025,08:24:31,533,23/01/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,TAG1SEM,,,,,,,
1305,Wadhy Romero Industria E Comercio De Produtos Ceramicos Ltda,A Ceramica,54539762000190,Wadhy Romero Industria E Comercio De Produtos Ceramicos Ltda,,,RIBEIRAO PRETO,SP,14092000,JD. ANHAGUERA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:25:20,473,,,,,,,,,,,,,,,,,,
1308,Andre,A5 Importadora E Distribuidora,33666474000126,Andre,andre@a5distribuidora.com.br,(46) 99102-4545,AMPERE,PR,85640000,RUDE JOSE SPANHOL,KM 02 300 METROS,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:26:31,473,,,,,,,,,,,TAG1SEM,,,,,,,
1312,Abdalla Imports Comercio E Importacao Ltda.,Abdalla Imports,20337893000172,Murilo,legalizacao@solutta.com,(11) 98196-0666,ITAJAI,SC,88316001,ITAIPAVA,GALPAO05,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:30:59,473,,,,,,,,,,,TAG1SEM,,,,,,,
1317,Acqua Aroma Comercio E Distribuicao De Aromas Ltda,Acquaaroma,04494062000158,Acqua Aroma Comercio E Distribuicao De Aromas Ltda,fiscal@acquaaroma.com.br,(71) 3362-7822,LAURO DE FREITAS,BA,42701340,PITANGUEIRAS,QUADRA0004 LOTE 00022 PORTAO,Base de empresas Leads2b,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,06/01/2025,08:32:12,508,17/02/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,TAG1SEM,,,,,,,
1319,Dorival,Ad - Velas Decorativas E Artesanais,08479117000101,Dorival,escritbaesso@uol.com.br,(19) 3633-5124,SAO JOAO DA BOA VISTA,SP,13870248,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:32:49,474,,,,,,,,,,,FimEmailOutbound;TAG1SEM,,,,,,,
1322,Rocktoy Brinquedos Ltda,Adrenalina Brinquedos,18057443000184,Paulo,brinquedosadrenalina@gmail.com,(11) 94701-2922,SAO PAULO,SP,02521060,CASA VERDE MEDIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:34:02,473,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,,,,,,
1324,Agem Arte Industria E Comercio De Quadros Ltda Epp,Agem Arte,10483686000172,Agem Arte Industria E Comercio De Quadros Ltda Epp,luciana@agemarte.ind.br,(48) 98455-0728,BRACO DO NORTE,SC,88750000,RIO BONITO,GALPAO,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:37:49,488,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,,,,,,
1327,Krystalmix Comercio E Distribuidora De Produtos E Utensilios Domesticos Ltda,Krystalmix Comercio E Distribuidora De Produtos E Utensilios Domesticos Ltda,08248561000116,Gisele,gisele@allmixdistribuidora.com.br,(11) 4199-2000,BARUERI,SP,06412140,JARDIM REGINALICE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,06/01/2025,08:40:25,473,,,,,,,,,,,FimEmailOutbound;TAG1SEM,,,,,,,
